League,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,TestX
English Premier League,17/04/99,Man United,Sheffield Weds,3.0,0.0,H,11260
English Premier League,17/04/99,Newcastle,Everton,1.0,3.0,A,11261
English Premier League,17/04/99,Nott'm Forest,Tottenham,0.0,1.0,A,11262
English Premier League,17/04/99,Southampton,Blackburn,3.0,3.0,D,11263
English Premier League,17/04/99,West Ham,Derby,5.0,1.0,H,11264
English Premier League,18/04/99,Chelsea,Leicester,2.0,2.0,D,11265
English Premier League,19/04/99,Arsenal,Wimbledon,5.0,1.0,H,11266
English Premier League,20/04/99,Charlton,Tottenham,1.0,4.0,A,11267
English Premier League,21/04/99,Liverpool,Leicester,0.0,1.0,A,11268
English Premier League,21/04/99,Sheffield Weds,Newcastle,1.0,1.0,D,11269
English Premier League,24/04/99,Aston Villa,Nott'm Forest,2.0,0.0,H,11270
English Premier League,24/04/99,Blackburn,Liverpool,1.0,3.0,A,11271
English Premier League,24/04/99,Derby,Southampton,0.0,0.0,D,11272
English Premier League,24/04/99,Everton,Charlton,4.0,1.0,H,11273
English Premier League,24/04/99,Leicester,Coventry,1.0,0.0,H,11274
English Premier League,24/04/99,Middlesbrough,Arsenal,1.0,6.0,A,11275
English Premier League,24/04/99,Tottenham,West Ham,1.0,2.0,A,11276
English Premier League,24/04/99,Wimbledon,Newcastle,1.0,1.0,D,11277
English Premier League,25/04/99,Leeds,Man United,1.0,1.0,D,11278
English Premier League,25/04/99,Sheffield Weds,Chelsea,0.0,0.0,D,11279
English Premier League,01/05/99,Charlton,Blackburn,0.0,0.0,D,11280
English Premier League,01/05/99,Chelsea,Everton,3.0,1.0,H,11281
English Premier League,01/05/99,Coventry,Wimbledon,2.0,1.0,H,11282
English Premier League,01/05/99,Liverpool,Tottenham,3.0,2.0,H,11283
English Premier League,01/05/99,Man United,Aston Villa,2.0,1.0,H,11284
English Premier League,01/05/99,Newcastle,Middlesbrough,1.0,1.0,D,11285
English Premier League,01/05/99,Nott'm Forest,Sheffield Weds,2.0,0.0,H,11286
English Premier League,01/05/99,Southampton,Leicester,2.0,1.0,H,11287
English Premier League,01/05/99,West Ham,Leeds,1.0,5.0,A,11288
English Premier League,02/05/99,Arsenal,Derby,1.0,0.0,H,11289
English Premier League,05/05/99,Chelsea,Leeds,1.0,0.0,H,11290
English Premier League,05/05/99,Leicester,Derby,1.0,2.0,A,11291
English Premier League,05/05/99,Liverpool,Man United,2.0,2.0,D,11292
English Premier League,05/05/99,Tottenham,Arsenal,1.0,3.0,A,11293
English Premier League,08/05/99,Aston Villa,Charlton,3.0,4.0,A,11294
English Premier League,08/05/99,Blackburn,Nott'm Forest,1.0,2.0,A,11295
English Premier League,08/05/99,Derby,Coventry,0.0,0.0,D,11296
English Premier League,08/05/99,Everton,West Ham,6.0,0.0,H,11297
English Premier League,08/05/99,Leicester,Newcastle,2.0,0.0,H,11298
English Premier League,08/05/99,Sheffield Weds,Liverpool,1.0,0.0,H,11299
English Premier League,08/05/99,Wimbledon,Southampton,0.0,2.0,A,11300
English Premier League,09/05/99,Middlesbrough,Man United,0.0,1.0,A,11301
English Premier League,10/05/99,Tottenham,Chelsea,2.0,2.0,D,11302
English Premier League,11/05/99,Leeds,Arsenal,1.0,0.0,H,11303
English Premier League,12/05/99,Blackburn,Man United,0.0,0.0,D,11304
English Premier League,16/05/99,Arsenal,Aston Villa,1.0,0.0,H,11305
English Premier League,16/05/99,Charlton,Sheffield Weds,0.0,1.0,A,11306
English Premier League,16/05/99,Chelsea,Derby,2.0,1.0,H,11307
English Premier League,16/05/99,Coventry,Leeds,2.0,2.0,D,11308
English Premier League,16/05/99,Liverpool,Wimbledon,3.0,0.0,H,11309
English Premier League,16/05/99,Man United,Tottenham,2.0,1.0,H,11310
English Premier League,16/05/99,Newcastle,Blackburn,1.0,1.0,D,11311
English Premier League,16/05/99,Nott'm Forest,Leicester,1.0,0.0,H,11312
English Premier League,16/05/99,Southampton,Everton,2.0,0.0,H,11313
English Premier League,16/05/99,West Ham,Middlesbrough,4.0,0.0,H,11314
English Premier League,18/08/12,Arsenal,Sunderland,0.0,0.0,D,11315
English Premier League,18/08/12,Fulham,Norwich,5.0,0.0,H,11316
English Premier League,18/08/12,Newcastle,Tottenham,2.0,1.0,H,11317
English Premier League,18/08/12,QPR,Swansea,0.0,5.0,A,11318
English Premier League,18/08/12,Reading,Stoke,1.0,1.0,D,11319
English Premier League,18/08/12,West Brom,Liverpool,3.0,0.0,H,11320
English Premier League,18/08/12,West Ham,Aston Villa,1.0,0.0,H,11321
English Premier League,19/08/12,Man City,Southampton,3.0,2.0,H,11322
English Premier League,19/08/12,Wigan,Chelsea,0.0,2.0,A,11323
English Premier League,20/08/12,Everton,Man United,1.0,0.0,H,11324
English Premier League,22/08/12,Chelsea,Reading,4.0,2.0,H,11325
English Premier League,25/08/12,Aston Villa,Everton,1.0,3.0,A,11326
English Premier League,25/08/12,Chelsea,Newcastle,2.0,0.0,H,11327
English Premier League,25/08/12,Man United,Fulham,3.0,2.0,H,11328
English Premier League,25/08/12,Norwich,QPR,1.0,1.0,D,11329
English Premier League,25/08/12,Southampton,Wigan,0.0,2.0,A,11330
English Premier League,25/08/12,Swansea,West Ham,3.0,0.0,H,11331
English Premier League,25/08/12,Tottenham,West Brom,1.0,1.0,D,11332
English Premier League,26/08/12,Liverpool,Man City,2.0,2.0,D,11333
English Premier League,26/08/12,Stoke,Arsenal,0.0,0.0,D,11334
English Premier League,01/09/12,Man City,QPR,3.0,1.0,H,11335
English Premier League,01/09/12,Swansea,Sunderland,2.0,2.0,D,11336
English Premier League,01/09/12,Tottenham,Norwich,1.0,1.0,D,11337
English Premier League,01/09/12,West Brom,Everton,2.0,0.0,H,11338
English Premier League,01/09/12,West Ham,Fulham,3.0,0.0,H,11339
English Premier League,01/09/12,Wigan,Stoke,2.0,2.0,D,11340
English Premier League,02/09/12,Liverpool,Arsenal,0.0,2.0,A,11341
English Premier League,02/09/12,Newcastle,Aston Villa,1.0,1.0,D,11342
English Premier League,02/09/12,Southampton,Man United,2.0,3.0,A,11343
English Premier League,15/09/12,Arsenal,Southampton,6.0,1.0,H,11344
English Premier League,15/09/12,Aston Villa,Swansea,2.0,0.0,H,11345
English Premier League,15/09/12,Fulham,West Brom,3.0,0.0,H,11346
English Premier League,15/09/12,Man United,Wigan,4.0,0.0,H,11347
English Premier League,15/09/12,Norwich,West Ham,0.0,0.0,D,11348
English Premier League,15/09/12,QPR,Chelsea,0.0,0.0,D,11349
English Premier League,15/09/12,Stoke,Man City,1.0,1.0,D,11350
English Premier League,15/09/12,Sunderland,Liverpool,1.0,1.0,D,11351
English Premier League,16/09/12,Reading,Tottenham,1.0,3.0,A,11352
English Premier League,17/09/12,Everton,Newcastle,2.0,2.0,D,11353
English Premier League,22/09/12,Chelsea,Stoke,1.0,0.0,H,11354
English Premier League,22/09/12,Southampton,Aston Villa,4.0,1.0,H,11355
English Premier League,22/09/12,Swansea,Everton,0.0,3.0,A,11356
English Premier League,22/09/12,West Brom,Reading,1.0,0.0,H,11357
English Premier League,22/09/12,West Ham,Sunderland,1.0,1.0,D,11358
English Premier League,22/09/12,Wigan,Fulham,1.0,2.0,A,11359
English Premier League,23/09/12,Liverpool,Man United,1.0,2.0,A,11360
English Premier League,23/09/12,Man City,Arsenal,1.0,1.0,D,11361
English Premier League,23/09/12,Newcastle,Norwich,1.0,0.0,H,11362
English Premier League,23/09/12,Tottenham,QPR,2.0,1.0,H,11363
English Premier League,29/09/12,Arsenal,Chelsea,1.0,2.0,A,11364
English Premier League,29/09/12,Everton,Southampton,3.0,1.0,H,11365
English Premier League,29/09/12,Fulham,Man City,1.0,2.0,A,11366
English Premier League,29/09/12,Man United,Tottenham,2.0,3.0,A,11367
English Premier League,29/09/12,Norwich,Liverpool,2.0,5.0,A,11368
English Premier League,29/09/12,Reading,Newcastle,2.0,2.0,D,11369
English Premier League,29/09/12,Stoke,Swansea,2.0,0.0,H,11370
English Premier League,29/09/12,Sunderland,Wigan,1.0,0.0,H,11371
English Premier League,30/09/12,Aston Villa,West Brom,1.0,1.0,D,11372
English Premier League,01/10/12,QPR,West Ham,1.0,2.0,A,11373
English Premier League,06/10/12,Chelsea,Norwich,4.0,1.0,H,11374
English Premier League,06/10/12,Man City,Sunderland,3.0,0.0,H,11375
English Premier League,06/10/12,Swansea,Reading,2.0,2.0,D,11376
English Premier League,06/10/12,West Brom,QPR,3.0,2.0,H,11377
English Premier League,06/10/12,West Ham,Arsenal,1.0,3.0,A,11378
English Premier League,06/10/12,Wigan,Everton,2.0,2.0,D,11379
English Premier League,07/10/12,Liverpool,Stoke,0.0,0.0,D,11380
English Premier League,07/10/12,Newcastle,Man United,0.0,3.0,A,11381
English Premier League,07/10/12,Southampton,Fulham,2.0,2.0,D,11382
English Premier League,07/10/12,Tottenham,Aston Villa,2.0,0.0,H,11383
English Premier League,20/10/12,Fulham,Aston Villa,1.0,0.0,H,11384
English Premier League,20/10/12,Liverpool,Reading,1.0,0.0,H,11385
English Premier League,20/10/12,Man United,Stoke,4.0,2.0,H,11386
English Premier League,20/10/12,Norwich,Arsenal,1.0,0.0,H,11387
English Premier League,20/10/12,Swansea,Wigan,2.0,1.0,H,11388
English Premier League,20/10/12,Tottenham,Chelsea,2.0,4.0,A,11389
English Premier League,20/10/12,West Brom,Man City,1.0,2.0,A,11390
English Premier League,20/10/12,West Ham,Southampton,4.0,1.0,H,11391
English Premier League,21/10/12,QPR,Everton,1.0,1.0,D,11392
English Premier League,21/10/12,Sunderland,Newcastle,1.0,1.0,D,11393
English Premier League,27/10/12,Arsenal,QPR,1.0,0.0,H,11394
English Premier League,27/10/12,Aston Villa,Norwich,1.0,1.0,D,11395
English Premier League,27/10/12,Man City,Swansea,1.0,0.0,H,11396
English Premier League,27/10/12,Reading,Fulham,3.0,3.0,D,11397
English Premier League,27/10/12,Stoke,Sunderland,0.0,0.0,D,11398
English Premier League,27/10/12,Wigan,West Ham,2.0,1.0,H,11399
English Premier League,28/10/12,Chelsea,Man United,2.0,3.0,A,11400
English Premier League,28/10/12,Everton,Liverpool,2.0,2.0,D,11401
English Premier League,28/10/12,Newcastle,West Brom,2.0,1.0,H,11402
English Premier League,28/10/12,Southampton,Tottenham,1.0,2.0,A,11403
English Premier League,03/11/12,Fulham,Everton,2.0,2.0,D,11404
English Premier League,03/11/12,Man United,Arsenal,2.0,1.0,H,11405
English Premier League,03/11/12,Norwich,Stoke,1.0,0.0,H,11406
English Premier League,03/11/12,Sunderland,Aston Villa,0.0,1.0,A,11407
English Premier League,03/11/12,Swansea,Chelsea,1.0,1.0,D,11408
English Premier League,03/11/12,Tottenham,Wigan,0.0,1.0,A,11409
English Premier League,03/11/12,West Ham,Man City,0.0,0.0,D,11410
English Premier League,04/11/12,Liverpool,Newcastle,1.0,1.0,D,11411
English Premier League,04/11/12,QPR,Reading,1.0,1.0,D,11412
English Premier League,05/11/12,West Brom,Southampton,2.0,0.0,H,11413
English Premier League,10/11/12,Arsenal,Fulham,3.0,3.0,D,11414
English Premier League,10/11/12,Aston Villa,Man United,2.0,3.0,A,11415
English Premier League,10/11/12,Everton,Sunderland,2.0,1.0,H,11416
English Premier League,10/11/12,Reading,Norwich,0.0,0.0,D,11417
English Premier League,10/11/12,Southampton,Swansea,1.0,1.0,D,11418
English Premier League,10/11/12,Stoke,QPR,1.0,0.0,H,11419
English Premier League,10/11/12,Wigan,West Brom,1.0,2.0,A,11420
English Premier League,11/11/12,Chelsea,Liverpool,1.0,1.0,D,11421
English Premier League,11/11/12,Man City,Tottenham,2.0,1.0,H,11422
English Premier League,11/11/12,Newcastle,West Ham,0.0,1.0,A,11423
English Premier League,17/11/12,Arsenal,Tottenham,5.0,2.0,H,11424
English Premier League,17/11/12,Liverpool,Wigan,3.0,0.0,H,11425
English Premier League,17/11/12,Man City,Aston Villa,5.0,0.0,H,11426
English Premier League,17/11/12,Newcastle,Swansea,1.0,2.0,A,11427
English Premier League,17/11/12,Norwich,Man United,1.0,0.0,H,11428
English Premier League,17/11/12,QPR,Southampton,1.0,3.0,A,11429
English Premier League,17/11/12,Reading,Everton,2.0,1.0,H,11430
English Premier League,17/11/12,West Brom,Chelsea,2.0,1.0,H,11431
English Premier League,18/11/12,Fulham,Sunderland,1.0,3.0,A,11432
English Premier League,19/11/12,West Ham,Stoke,1.0,1.0,D,11433
English Premier League,24/11/12,Aston Villa,Arsenal,0.0,0.0,D,11434
English Premier League,24/11/12,Everton,Norwich,1.0,1.0,D,11435
English Premier League,24/11/12,Man United,QPR,3.0,1.0,H,11436
English Premier League,24/11/12,Stoke,Fulham,1.0,0.0,H,11437
English Premier League,24/11/12,Sunderland,West Brom,2.0,4.0,A,11438
English Premier League,24/11/12,Wigan,Reading,3.0,2.0,H,11439
English Premier League,25/11/12,Chelsea,Man City,0.0,0.0,D,11440
English Premier League,25/11/12,Southampton,Newcastle,2.0,0.0,H,11441
English Premier League,25/11/12,Swansea,Liverpool,0.0,0.0,D,11442
English Premier League,25/11/12,Tottenham,West Ham,3.0,1.0,H,11443
English Premier League,27/11/12,Aston Villa,Reading,1.0,0.0,H,11444
English Premier League,27/11/12,Sunderland,QPR,0.0,0.0,D,11445
English Premier League,28/11/12,Chelsea,Fulham,0.0,0.0,D,11446
English Premier League,28/11/12,Everton,Arsenal,1.0,1.0,D,11447
English Premier League,28/11/12,Man United,West Ham,1.0,0.0,H,11448
English Premier League,28/11/12,Southampton,Norwich,1.0,1.0,D,11449
English Premier League,28/11/12,Stoke,Newcastle,2.0,1.0,H,11450
English Premier League,28/11/12,Swansea,West Brom,3.0,1.0,H,11451
English Premier League,28/11/12,Tottenham,Liverpool,2.0,1.0,H,11452
English Premier League,28/11/12,Wigan,Man City,0.0,2.0,A,11453
English Premier League,01/12/12,Arsenal,Swansea,0.0,2.0,A,11454
English Premier League,01/12/12,Fulham,Tottenham,0.0,3.0,A,11455
English Premier League,01/12/12,Liverpool,Southampton,1.0,0.0,H,11456
English Premier League,01/12/12,Man City,Everton,1.0,1.0,D,11457
English Premier League,01/12/12,QPR,Aston Villa,1.0,1.0,D,11458
English Premier League,01/12/12,Reading,Man United,3.0,4.0,A,11459
English Premier League,01/12/12,West Brom,Stoke,0.0,1.0,A,11460
English Premier League,01/12/12,West Ham,Chelsea,3.0,1.0,H,11461
English Premier League,02/12/12,Norwich,Sunderland,2.0,1.0,H,11462
English Premier League,03/12/12,Newcastle,Wigan,3.0,0.0,H,11463
English Premier League,08/12/12,Arsenal,West Brom,2.0,0.0,H,11464
English Premier League,08/12/12,Aston Villa,Stoke,0.0,0.0,D,11465
English Premier League,08/12/12,Southampton,Reading,1.0,0.0,H,11466
English Premier League,08/12/12,Sunderland,Chelsea,1.0,3.0,A,11467
English Premier League,08/12/12,Swansea,Norwich,3.0,4.0,A,11468
English Premier League,08/12/12,Wigan,QPR,2.0,2.0,D,11469
English Premier League,09/12/12,Everton,Tottenham,2.0,1.0,H,11470
English Premier League,09/12/12,Man City,Man United,2.0,3.0,A,11471
English Premier League,09/12/12,West Ham,Liverpool,2.0,3.0,A,11472
English Premier League,10/12/12,Fulham,Newcastle,2.0,1.0,H,11473
English Premier League,11/12/12,Sunderland,Reading,3.0,0.0,H,11474
English Premier League,15/12/12,Liverpool,Aston Villa,1.0,3.0,A,11475
English Premier League,15/12/12,Man United,Sunderland,3.0,1.0,H,11476
English Premier League,15/12/12,Newcastle,Man City,1.0,3.0,A,11477
English Premier League,15/12/12,Norwich,Wigan,2.0,1.0,H,11478
English Premier League,15/12/12,QPR,Fulham,2.0,1.0,H,11479
English Premier League,15/12/12,Stoke,Everton,1.0,1.0,D,11480
English Premier League,16/12/12,Tottenham,Swansea,1.0,0.0,H,11481
English Premier League,16/12/12,West Brom,West Ham,0.0,0.0,D,11482
English Premier League,17/12/12,Reading,Arsenal,2.0,5.0,A,11483
English Premier League,22/12/12,Liverpool,Fulham,4.0,0.0,H,11484
English Premier League,22/12/12,Man City,Reading,1.0,0.0,H,11485
English Premier League,22/12/12,Newcastle,QPR,1.0,0.0,H,11486
English Premier League,22/12/12,Southampton,Sunderland,0.0,1.0,A,11487
English Premier League,22/12/12,Tottenham,Stoke,0.0,0.0,D,11488
English Premier League,22/12/12,West Brom,Norwich,2.0,1.0,H,11489
English Premier League,22/12/12,West Ham,Everton,1.0,2.0,A,11490
English Premier League,22/12/12,Wigan,Arsenal,0.0,1.0,A,11491
English Premier League,23/12/12,Chelsea,Aston Villa,8.0,0.0,H,11492
English Premier League,23/12/12,Swansea,Man United,1.0,1.0,D,11493
English Premier League,26/12/12,Aston Villa,Tottenham,0.0,4.0,A,11494
English Premier League,26/12/12,Everton,Wigan,2.0,1.0,H,11495
English Premier League,26/12/12,Fulham,Southampton,1.0,1.0,D,11496
English Premier League,26/12/12,Man United,Newcastle,4.0,3.0,H,11497
English Premier League,26/12/12,Norwich,Chelsea,0.0,1.0,A,11498
English Premier League,26/12/12,QPR,West Brom,1.0,2.0,A,11499
English Premier League,26/12/12,Reading,Swansea,0.0,0.0,D,11500
English Premier League,26/12/12,Stoke,Liverpool,3.0,1.0,H,11501
English Premier League,26/12/12,Sunderland,Man City,1.0,0.0,H,11502
English Premier League,29/12/12,Arsenal,Newcastle,7.0,3.0,H,11503
English Premier League,29/12/12,Aston Villa,Wigan,0.0,3.0,A,11504
English Premier League,29/12/12,Fulham,Swansea,1.0,2.0,A,11505
English Premier League,29/12/12,Man United,West Brom,2.0,0.0,H,11506
English Premier League,29/12/12,Norwich,Man City,3.0,4.0,A,11507
English Premier League,29/12/12,Reading,West Ham,1.0,0.0,H,11508
English Premier League,29/12/12,Stoke,Southampton,3.0,3.0,D,11509
English Premier League,29/12/12,Sunderland,Tottenham,1.0,2.0,A,11510
English Premier League,30/12/12,Everton,Chelsea,1.0,2.0,A,11511
English Premier League,30/12/12,QPR,Liverpool,0.0,3.0,A,11512
English Premier League,01/01/13,Man City,Stoke,3.0,0.0,H,11513
English Premier League,01/01/13,Southampton,Arsenal,1.0,1.0,D,11514
English Premier League,01/01/13,Swansea,Aston Villa,2.0,2.0,D,11515
English Premier League,01/01/13,Tottenham,Reading,3.0,1.0,H,11516
English Premier League,01/01/13,West Brom,Fulham,1.0,2.0,A,11517
English Premier League,01/01/13,West Ham,Norwich,2.0,1.0,H,11518
English Premier League,01/01/13,Wigan,Man United,0.0,4.0,A,11519
English Premier League,02/01/13,Chelsea,QPR,0.0,1.0,A,11520
English Premier League,02/01/13,Liverpool,Sunderland,3.0,0.0,H,11521
English Premier League,02/01/13,Newcastle,Everton,1.0,2.0,A,11522
English Premier League,12/01/13,Aston Villa,Southampton,0.0,1.0,A,11523
English Premier League,12/01/13,Everton,Swansea,0.0,0.0,D,11524
English Premier League,12/01/13,Fulham,Wigan,1.0,1.0,D,11525
English Premier League,12/01/13,Norwich,Newcastle,0.0,0.0,D,11526
English Premier League,12/01/13,QPR,Tottenham,0.0,0.0,D,11527
English Premier League,12/01/13,Reading,West Brom,3.0,2.0,H,11528
English Premier League,12/01/13,Stoke,Chelsea,0.0,4.0,A,11529
English Premier League,12/01/13,Sunderland,West Ham,3.0,0.0,H,11530
English Premier League,13/01/13,Arsenal,Man City,0.0,2.0,A,11531
English Premier League,13/01/13,Man United,Liverpool,2.0,1.0,H,11532
English Premier League,16/01/13,Chelsea,Southampton,2.0,2.0,D,11533
English Premier League,19/01/13,Liverpool,Norwich,5.0,0.0,H,11534
English Premier League,19/01/13,Man City,Fulham,2.0,0.0,H,11535
English Premier League,19/01/13,Newcastle,Reading,1.0,2.0,A,11536
